"","date","route","time","day","location","incident","min_delay","min_gap","direction","vehicle"
"306",2021-01-05,60,10:13:00,"Tuesday","STEELES AND SIGNAL HIL","Cleaning",11,11,"E",3356
"307",2021-01-05,939,10:21:00,"Tuesday","SCRABOROUGH CENTRE STA","Mechanical",9,18,"W",1235
"308",2021-01-05,7,10:24:00,"Tuesday","BATHURST AND WILSON","Collision (TTC)",9,18,"S",9004
"309",2021-01-05,900,10:32:00,"Tuesday","PEARSON AIRPORT","Mechanical",12,24,"S",8005
"310",2021-01-05,24,10:37:00,"Tuesday","VICTORIA PARK AND MCNI","Mechanical",10,20,"N",8545
"311",2021-01-05,109,10:45:00,"Tuesday","EGLINTON WEST STATION","Cleaning",40,80,"N",8132
"312",2021-01-05,985,10:45:00,"Tuesday","SCARBOORUGH CENTRE STA","Cleaning",12,24,"E",9075
"313",2021-01-05,935,11:01:00,"Tuesday","JANE STATION","Emergency Services",12,24,NA,3179
"314",2021-01-05,102,11:19:00,"Tuesday","MARKHAM AND MAJOR MACK","Cleaning",30,60,"N",8596
"315",2021-01-05,999,11:27:00,"Tuesday","KINGSTON AND HEARTH","Utilized Off Route",0,0,NA,8542
"316",2021-01-05,123,11:36:00,"Tuesday","SHERWAY GARDENS LOOP","Mechanical",21,42,"E",8468
"317",2021-01-05,59,11:40:00,"Tuesday","OAK AND WESTON","Cleaning",45,90,"W",3613
"318",2021-01-05,109,11:41:00,"Tuesday","LAWRENCE WEST STATION","Cleaning",40,80,"N",8154
"319",2021-01-05,5,12:00:00,"Tuesday","ELM AND UNIVERSITY","Mechanical",30,60,"N",8339
"320",2021-01-05,63,12:16:00,"Tuesday","OAKWOOD AND VAUGHAN","Collision (TTC)",10,20,"S",8337
"321",2021-01-05,62,12:16:00,"Tuesday","MAIN STREET STATION","Cleaning",22,44,"W",3137
"322",2021-01-05,84,12:19:00,"Tuesday","WESTON AND BRADSTOCK","Mechanical",8,16,"W",3624
"323",2021-01-05,91,12:30:00,"Tuesday","WOODBINE STATION","Cleaning",25,50,"S",8738
"324",2021-01-05,71,12:39:00,"Tuesday","ROCKCLIFFE AND ALLIANC","Operations (Operator)",13,27,"N",1015
"325",2021-01-05,16,12:42:00,"Tuesday","WARDEN STATION","Cleaning",13,26,"W",8491
"326",2021-01-05,14,12:53:00,"Tuesday","GLENCAIRN STATION","Operations (Operator)",20,40,"W",1419
"327",2021-01-05,16,12:59:00,"Tuesday","WARDEN STATION","Cleaning",13,26,"N",8513
"328",2021-01-05,108,13:03:00,"Tuesday","SHEPPARD WEST STATION","Cleaning",8,17,"N",3311
"329",2021-01-05,38,13:30:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",12,24,"E",1240
"330",2021-01-05,32,13:33:00,"Tuesday","EGLINTON AND CALEDONIA","Collision (TTC)",11,22,"E",1139
"331",2021-01-05,109,13:41:00,"Tuesday","NEPTUNE AND BATHURST","Utilized Off Route",40,80,"S",8375
"332",2021-01-05,133,13:56:00,"Tuesday","MORNINGSIDE AND FINCH","Cleaning",11,22,"S",3402
"333",2021-01-05,5,13:56:00,"Tuesday","EGLINTON STATION","Operations (Operator)",30,60,"S",8388
"334",2021-01-05,7,14:00:00,"Tuesday","GREENWIN VILLAGE AND B","Mechanical",10,19,"N",9010
"335",2021-01-05,97,14:02:00,"Tuesday","YORK MILLS STATION","Operations (Operator)",30,60,"E",8171
"336",2021-01-05,36,14:09:00,"Tuesday","HUMBERWOOD LOOP","Operations (Operator)",5,10,"N",3244
"337",2021-01-05,16,14:14:00,"Tuesday","WARDEN STATION","Cleaning",13,26,"N",3161
"338",2021-01-05,935,14:18:00,"Tuesday","JANE AND EGLINTON","Operations (Operator)",12,24,"N",3185
"339",2021-01-05,110,14:37:00,"Tuesday","ISLINGTON STATION","Operations (Operator)",12,24,"S",8449
"340",2021-01-05,62,14:50:00,"Tuesday","MAIN STREET STATION","Cleaning",22,44,"W",8498
"341",2021-01-05,35,14:56:00,"Tuesday","JANE STATION","Operations (Operator)",11,22,"E",3176
"342",2021-01-05,47,15:21:00,"Tuesday","YORKDALE STATION","Mechanical",30,60,"S",1413
"343",2021-01-05,133,15:24:00,"Tuesday","MORNINGSIDE AND FINCH","Cleaning",11,22,"S",3558
"344",2021-01-05,89,15:33:00,"Tuesday","WESTON AND KING","Mechanical",14,28,"E",9038
"345",2021-01-05,109,15:36:00,"Tuesday","TURTLE ISLAND AND VARN","General Delay",22,44,"N",8350
"346",2021-01-05,62,15:40:00,"Tuesday","CEDARVILLE AND LUMSDEN","Collision (NON-TTC)",51,73,"B",3137
"347",2021-01-05,116,15:46:00,"Tuesday","GUILDWOOD PARKWAY AND","Mechanical",9,18,"E",8764
"348",2021-01-05,165,15:56:00,"Tuesday","JANE AND WILSON","Operations (Operator)",9,19,"W",3313
"349",2021-01-05,929,16:25:00,"Tuesday","DUFFERIN AND RAMSDEN","Collision (TTC)",10,20,"S",1354
"350",2021-01-05,59,16:30:00,"Tuesday","CULFORD AND LAWRENCE","Collision (NON-TTC)",13,25,"W",3613
"351",2021-01-05,49,16:38:00,"Tuesday","KIPLING STATION","Mechanical",14,28,NA,7933
"352",2021-01-05,999,16:39:00,"Tuesday","60 YORK STREET","Utilized Off Route",0,0,NA,1356
"353",2021-01-05,133,17:02:00,"Tuesday","MORNINGSIDE AND FINCH","Cleaning",11,22,"S",1234
"354",2021-01-05,996,17:07:00,"Tuesday","YORK MILLS STATION","Emergency Services",11,22,"W",3189
"355",2021-01-05,36,17:36:00,"Tuesday","FINCH STATION","Operations (Operator)",5,10,"E",3266
"356",2021-01-05,131,17:42:00,"Tuesday","MARKHAM AND NUGGET","Mechanical",10,20,"E",1222
"357",2021-01-05,108,17:54:00,"Tuesday","DRIFTWOOD AND FINCH","Operations (Operator)",9,17,"N",3649
"358",2021-01-05,36,17:56:00,"Tuesday","FINCH WEST STATION","Operations (Operator)",6,11,"E",3322
"359",2021-01-05,102,18:03:00,"Tuesday","ST CLAIR AND KINGSTON","Operations (Operator)",22,44,"S",3136
"360",2021-01-05,41,18:13:00,"Tuesday","KEELE AND EGLINTON","Mechanical",16,31,"S",9039
"361",2021-01-05,43,18:20:00,"Tuesday","KENNEDY STATION","Mechanical",15,30,"N",8642
"362",2021-01-05,999,18:21:00,"Tuesday","KIPLING AND VIKING LAN","Mechanical",0,0,NA,7925
"363",2021-01-05,133,18:39:00,"Tuesday","MORNINGSIDE AND FINCH","Cleaning",11,22,"S",1660
"364",2021-01-05,96,18:51:00,"Tuesday","WILSON AND JANE","Operations (Operator)",25,44,"E",3315
"365",2021-01-05,35,19:15:00,"Tuesday","JANE AND LAWRENCE","Mechanical",8,16,"S",3574
"366",2021-01-05,34,19:28:00,"Tuesday","EGLINTON AND DON AVON","Collision (TTC)",7,13,"W",8807
"367",2021-01-05,133,19:30:00,"Tuesday","SCARBOROUGH TOWN CENTR","Cleaning",9,18,"N",3563
"368",2021-01-05,23,19:45:00,"Tuesday","MAIN STREET STATION","Security",0,0,NA,8617
"369",2021-01-05,34,19:48:00,"Tuesday","EGLINTON AND VICTORIA","Emergency Services",7,14,"W",8800
"370",2021-01-05,89,20:15:00,"Tuesday","WESTON AND WALSH","Cleaning",10,20,"N",1005
"371",2021-01-05,43,20:35:00,"Tuesday","KENNEDY AND SHEPPARD","Mechanical",8,16,"N",8654
"372",2021-01-05,87,20:56:00,"Tuesday","MAIN STATION","Operations (Operator)",11,22,NA,8413
"373",2021-01-05,97,21:31:00,"Tuesday","YONGE BLVD AND YONGE","Collision (NON-TTC)",210,240,"N",8131
"374",2021-01-05,38,21:45:00,"Tuesday","SCARBOROUGH CENTRE STA","Investigation",9,18,"N",3477
"375",2021-01-05,15,21:52:00,"Tuesday","ROYAL YORK AND QUEENSW","Cleaning",30,60,"N",8462
"376",2021-01-05,905,21:55:00,"Tuesday","KINGSTON AND LAWRENCE","Investigation",12,24,"E",8829
"377",2021-01-05,24,21:58:00,"Tuesday","VICTORIA PARK AND STEE","Emergency Services",10,20,NA,3145
"378",2021-01-05,43,22:50:00,"Tuesday","KENNEDY STATION","Mechanical",14,28,"N",8937
"379",2021-01-05,51,23:04:00,"Tuesday","EGLINTON STATION","Operations (Operator)",21,49,"E",8207
"380",2021-01-05,73,23:57:00,"Tuesday","CLAIRPORT AND ALBION","Mechanical",20,40,NA,8018
"381",2021-01-05,62,01:02:00,"Tuesday","MORTIMER AND PAPE","Investigation",53,73,"W",3173
"382",2021-01-06,43,02:02:00,"Wednesday","KENNEDY STATION","Mechanical",14,28,"N",8937
"383",2021-01-06,41,02:49:00,"Wednesday","NORTHWEST GATE AND STE","Security",0,0,"N",9041
"384",2021-01-06,352,05:00:00,"Wednesday","HOSPITAL AND WELLNESS","Cleaning",20,40,"E",8213
"385",2021-01-06,69,05:09:00,"Wednesday","BIRCHMOUNT AND HOLLIS","Collision (NON-TTC)",200,210,"S",0
"386",2021-01-06,20,05:30:00,"Wednesday","MAIN STATION","Mechanical",20,40,"W",8580
"387",2021-01-06,34,05:30:00,"Wednesday","FINCHDENE AND FINCH","Security",0,0,"S",8946
"388",2021-01-06,35,05:50:00,"Wednesday","STEELES AND PETER KAIS","Vision",5,10,"N",3715
"389",2021-01-06,35,05:56:00,"Wednesday","PIONEER VILLAGE STATIO","Vision",5,10,"S",3715
"390",2021-01-06,12,06:05:00,"Wednesday","BIRCHMOUNT AND HOLLIS","Collision (NON-TTC)",222,244,NA,0
"391",2021-01-06,72,06:07:00,"Wednesday","PAPE STATION","Security",9,18,NA,8495
"392",2021-01-06,52,06:10:00,"Wednesday","LAWRENCE WEST STATION","Mechanical",20,42,"E",1367
"393",2021-01-06,32,06:16:00,"Wednesday","MOUNT DENNIS GARAGE","Operations (Operator)",11,0,"W",0
"394",2021-01-06,53,06:18:00,"Wednesday","YONGE AND PATRICIA","Mechanical",8,15,"N",1308
"395",2021-01-06,39,06:22:00,"Wednesday","FINCH STATION","Mechanical",5,10,"E",3400
"396",2021-01-06,36,06:28:00,"Wednesday","FINCH STATION","Mechanical",4,8,"W",3711
"397",2021-01-06,65,06:50:00,"Wednesday","FRONT AND THE ESPLANAD","Mechanical",13,26,"N",8477
"398",2021-01-06,168,07:04:00,"Wednesday","DUNDAS WEST STATION","Mechanical",6,12,"E",1269
"399",2021-01-06,37,07:12:00,"Wednesday","STEELES AND ISLINGTON","Emergency Services",14,28,NA,7965
"400",2021-01-06,8,08:01:00,"Wednesday","BROADVIEW STATION","Collision (TTC)",15,45,NA,8498
"401",2021-01-06,100,08:03:00,"Wednesday","BROADVIEW STATION","Collision (TTC)",4,8,NA,8775
"402",2021-01-06,43,08:29:00,"Wednesday","KENNEDY STATION","Operations (Operator)",20,60,NA,8860
"403",2021-01-06,40,08:49:00,"Wednesday","EDNA AND DUNDAS WEST","Mechanical",17,34,NA,8034
"404",2021-01-06,925,09:03:00,"Wednesday","OVERLEA AND THORNCLIFF","Mechanical",9,21,"N",8647
"405",2021-01-06,60,09:07:00,"Wednesday","STEELES AND SIGNAL HIL","Cleaning",11,22,"W",9129
"406",2021-01-06,60,09:11:00,"Wednesday","PIONEER VILLAGE STATIO","Cleaning",11,22,"E",3628
"407",2021-01-06,42,09:29:00,"Wednesday","MCNICOLL AND DYNAMIC","Cleaning",11,22,"E",8153
"408",2021-01-06,125,09:34:00,"Wednesday","FINCH STATION","Cleaning",10,20,"W",8109
"409",2021-01-06,34,09:43:00,"Wednesday","EGLINTON AND WARDEN","Security",5,10,"E",8869
"410",2021-01-06,85,10:02:00,"Wednesday","SHEPPARD AND PHARMACY","Mechanical",8,15,"E",3545
"411",2021-01-06,63,10:20:00,"Wednesday","EGLINTON WEST STATION","Cleaning",10,20,"S",8396
"412",2021-01-06,106,10:40:00,"Wednesday","SHEPPARD WEST STATION","Cleaning",13,26,"E",8164
"413",2021-01-06,106,10:40:00,"Wednesday","SHEPPARD WEST STATION","Cleaning",13,26,"W",8164
"414",2021-01-06,85,10:41:00,"Wednesday","MARKHAM AND SHEPPARD","Cleaning",22,44,"E",3439
"415",2021-01-06,35,10:44:00,"Wednesday","JANE STATION","Cleaning",10,20,"N",3583
"416",2021-01-06,35,10:44:00,"Wednesday","JANE AND ARDAGH","Cleaning",10,20,"N",3583
"417",2021-01-06,929,10:50:00,"Wednesday","WILSON STATION","Cleaning",10,20,"E",1003
"418",2021-01-06,29,10:59:00,"Wednesday","WILSON STATION","Cleaning",8,16,"N",9045
"419",2021-01-06,122,11:00:00,"Wednesday","YORK MILLS STATION","Cleaning",17,34,"E",8342
"420",2021-01-06,32,11:10:00,"Wednesday","EGLINTON AND KIPLING","Cleaning",8,16,"W",1411
"421",2021-01-06,53,11:11:00,"Wednesday","PASSMORE AND MARKHAM","Cleaning",7,15,"E",3413
"422",2021-01-06,133,11:13:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",10,20,"N",3416
"423",2021-01-06,46,11:13:00,"Wednesday","KIPLING STATION","Operations (Operator)",20,40,"N",3321
"424",2021-01-06,32,11:23:00,"Wednesday","KEELE AND EGLINTON","Cleaning",8,17,"E",1018
"425",2021-01-06,36,11:24:00,"Wednesday","FINCH AND WESTON","Cleaning",5,10,"W",9120
"426",2021-01-06,70,11:24:00,"Wednesday","WARDEN STATION","Cleaning",5,44,"S",8693
"427",2021-01-06,59,11:26:00,"Wednesday","WESTON AND OAK","Cleaning",45,90,"W",3262
"428",2021-01-06,63,11:32:00,"Wednesday","ATLANTIC AND KING","Cleaning",12,24,"N",8326
"429",2021-01-06,36,11:37:00,"Wednesday","FINCH AND ARROW ROAD","Cleaning",5,10,"E",3329
"430",2021-01-06,53,11:40:00,"Wednesday","PASSMORE AND MARKHAM","Cleaning",7,15,"E",1227
"431",2021-01-06,39,11:45:00,"Wednesday","TAPSCOTT AND SEWELLS","Cleaning",16,32,"E",1313
"432",2021-01-06,36,11:47:00,"Wednesday","FINCH AND JANE","Cleaning",5,10,"W",3230
"433",2021-01-06,7,11:49:00,"Wednesday","BATHURST AND FINCH","Mechanical",10,20,"N",9021
"434",2021-01-06,325,11:52:00,"Wednesday","KEELE AND EGLINTON","Cleaning",8,16,"E",1016
"435",2021-01-06,97,11:55:00,"Wednesday","YORK MILLS STATION","Investigation",30,60,NA,8105
"436",2021-01-06,53,11:56:00,"Wednesday","PASSMORE AND MARKHAM","Cleaning",7,15,"E",3549
"437",2021-01-06,63,11:57:00,"Wednesday","ATLANTIC AND KING","Cleaning",10,20,"N",8336
"438",2021-01-06,36,12:03:00,"Wednesday","FINCH AND WESTON","Cleaning",5,10,"E",9132
"439",2021-01-06,37,12:03:00,"Wednesday","ISLINGTON AND REXDALE","Security",23,45,"S",8099
"440",2021-01-06,70,12:07:00,"Wednesday","WARDEN STATION","Cleaning",0,44,"S",8691
"441",2021-01-06,62,12:16:00,"Wednesday","MAIN STATION","Cleaning",22,44,"E",8964
"442",2021-01-06,70,12:19:00,"Wednesday","WARDEN STATION","Cleaning",22,44,"E",8623
"443",2021-01-06,985,12:26:00,"Wednesday","SHEPPARD AND WARDEN","Operations (Operator)",12,24,"W",9063
"444",2021-01-06,37,12:30:00,"Wednesday","ISLINGTON STATION","Cleaning",23,45,"N",8099
"445",2021-01-06,63,12:30:00,"Wednesday","EGLINTON WEST STATION","Cleaning",10,20,"S",8156
"446",2021-01-06,34,12:37:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",13,26,"S",1219
"447",2021-01-06,122,12:51:00,"Wednesday","YORK MILLS STATION","Cleaning",17,34,"E",8117
"448",2021-01-06,59,12:56:00,"Wednesday","OAK AND WESTON","Cleaning",45,90,"W",3585
"449",2021-01-06,109,12:57:00,"Wednesday","NEPTUNE AND BATHURST","Cleaning",20,40,"N",8390
"450",2021-01-06,39,13:08:00,"Wednesday","SEWELLS AND LITTLES","Cleaning",16,32,"E",3462
"451",2021-01-06,62,13:22:00,"Wednesday","MAIN STATION","Cleaning",22,44,"E",8510
"452",2021-01-06,109,13:37:00,"Wednesday","NEPTUNE AND BATHURST","Cleaning",40,80,"S",8123
"453",2021-01-06,29,13:41:00,"Wednesday","DUFFERIN AND WILSON","Cleaning",7,14,"N",9152
"454",2021-01-06,29,13:45:00,"Wednesday","EXHIBITION LOOP","Cleaning",7,14,"S",9030
"455",2021-01-06,96,13:49:00,"Wednesday","CARRIER LOOP","Cleaning",24,48,"E",3575
"456",2021-01-06,39,13:53:00,"Wednesday","NEILSON AND CROW TRAIL","Cleaning",16,32,"E",3409
"457",2021-01-06,60,13:58:00,"Wednesday","PIONEER VILLAGE STATIO","Cleaning",0,0,"E",3589
"458",2021-01-06,29,13:58:00,"Wednesday","WILSON STATION","Cleaning",7,14,"N",9042
"459",2021-01-06,5,13:58:00,"Wednesday","EGLINTON STATION","Mechanical",30,60,NA,8382
"460",2021-01-06,122,14:02:00,"Wednesday","YORK MILLS STATION","Cleaning",17,34,"E",8316
"461",2021-01-06,60,14:09:00,"Wednesday","PIONEER VILLAGE STATIO","Cleaning",11,21,"E",3331
"462",2021-01-06,39,14:12:00,"Wednesday","SEWELLS AND LITTLES","Cleaning",12,24,"E",3563
"463",2021-01-06,133,14:14:00,"Wednesday","MILNER AND NEILSON","Cleaning",11,22,"N",3481
"464",2021-01-06,109,14:15:00,"Wednesday","NEPTUNE AND BATHURST","Cleaning",38,78,"N",8163
"465",2021-01-06,34,14:15:00,"Wednesday","EGLINTON AND DON MILLS","Cleaning",12,24,"W",8680
"466",2021-01-06,100,14:24:00,"Wednesday","DON MILLS AND WYNFORD","Mechanical",7,14,"N",8775
"467",2021-01-06,85,14:26:00,"Wednesday","SHEPPARD AND WARDEN","Mechanical",7,14,"W",3415
"468",2021-01-06,12,14:45:00,"Wednesday","VICTORIA PARK STATION","Operations (Operator)",23,46,"E",8511
"469",2021-01-06,6,14:46:00,"Wednesday","BAY AND GROSVENOR","Security",5,22,"N",8483
"470",2021-01-06,124,14:52:00,"Wednesday","LAWRENCE STATION","Cleaning",15,30,"E",8103
"471",2021-01-06,11,15:02:00,"Wednesday","SUNNYBROOK HOSPITAL","Cleaning",12,24,"S",8332
"472",2021-01-06,52,15:04:00,"Wednesday","LAWRENCE WEST STATION","Mechanical",16,34,"E",8195
"473",2021-01-06,33,15:08:00,"Wednesday","ST CLAIR AND SPADINA","Collision (TTC)",30,60,"E",8369
"474",2021-01-06,111,15:10:00,"Wednesday","THE EAST MALL AND CANT","Collision (NON-TTC)",30,41,"N",8069
"475",2021-01-06,6,15:12:00,"Wednesday","DAVENPORT AND DUPONT","Mechanical",17,27,"S",8483
"476",2021-01-06,39,15:16:00,"Wednesday","NEILSON AND CROW TRAIL","Cleaning",14,28,"E",3451
"477",2021-01-06,133,15:17:00,"Wednesday","FINCH AND MORNINGSIDE","Collision (TTC)",8,16,"S",3464
"478",2021-01-06,33,15:30:00,"Wednesday","ST CLAIR AND SPADINA","Collision (NON-TTC)",13,43,"B",8369
"479",2021-01-06,39,15:45:00,"Wednesday","NEILSON AND CROW TRAIL","Cleaning",14,28,"E",3555
"480",2021-01-06,21,15:46:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",9,18,"S",3508
"481",2021-01-06,21,15:46:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",9,18,"S",3508
"482",2021-01-06,124,15:48:00,"Wednesday","LAWRENCE STATION","Cleaning",8,16,"W",8100
"483",2021-01-06,60,15:50:00,"Wednesday","PIONEER VILLAGE STATIO","Cleaning",10,20,"E",3207
"484",2021-01-06,189,15:59:00,"Wednesday","HIGH PARK STATION","Mechanical",20,40,"N",8053
"485",2021-01-06,57,16:12:00,"Wednesday","MIDLAND AND STEELES","Cleaning",9,18,"S",8867
"486",2021-01-06,29,16:13:00,"Wednesday","WILSON STATION","Cleaning",7,14,"S",9035
"487",2021-01-06,37,16:15:00,"Wednesday","ISLINGTON STATION","Cleaning",24,47,"N",8474
"488",2021-01-06,34,16:31:00,"Wednesday","EGLINTON AND REDPATH","Cleaning",7,13,"E",8801
"489",2021-01-06,985,16:31:00,"Wednesday","SCARBOROUGH CENTRE STA","Mechanical",5,10,"E",9087
"490",2021-01-06,29,16:32:00,"Wednesday","WILSON STATION","Cleaning",7,14,"N",9137
"491",2021-01-06,88,16:39:00,"Wednesday","THORNCLIFE AND OVERLEA","Mechanical",20,40,"N",1271
"492",2021-01-06,125,16:40:00,"Wednesday","ANTIBES AND TORRESDALE","Cleaning",10,20,"E",8190
"493",2021-01-06,38,16:54:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"E",3425
"494",2021-01-06,29,17:12:00,"Wednesday","WILSON STATION - UPPER","Emergency Services",7,14,"S",9141
"495",2021-01-06,35,17:32:00,"Wednesday","JANE AND DUNDAS","Operations (Operator)",11,22,"S",3199
"496",2021-01-06,34,17:32:00,"Wednesday","KENNEDY STATION","Cleaning",6,13,"W",8947
"497",2021-01-06,501,17:33:00,"Wednesday","JARVIS AND RICHMOUND","Collision (TTC)",6,12,"S",8574
"498",2021-01-06,54,17:47:00,"Wednesday","LAWRENCE EAST STATION","Cleaning",12,23,"E",8891
"499",2021-01-06,102,17:51:00,"Wednesday","WARDEN STATION","Operations (Operator)",22,44,"W",9227
"500",2021-01-06,6,18:05:00,"Wednesday","BAY AND FRONT","Investigation",10,20,"S",3733
